Zadanie 5

1.000000; 1.000000
2.000000; 0.500000
3.000000; 0.444444
4.000000; 0.375000
5.000000; 0.400000
6.000000; 0.333333
7.000000; 0.367347
8.000000; 0.343750
9.000000; 0.345679
10.000000; 0.320000
11.000000; 0.347107
12.000000; 0.319444
13.000000; 0.343195
14.000000; 0.326531
15.000000; 0.320000
16.000000; 0.312500
17.000000; 0.332180
18.000000; 0.314815
19.000000; 0.332410
20.000000; 0.320000
21.000000; 0.317460
22.000000; 0.309917
23.000000; 0.325142
24.000000; 0.312500
25.000000; 0.320000
26.000000; 0.313609
27.000000; 0.315501
28.000000; 0.308673
29.000000; 0.321046
30.000000; 0.308889
31.000000; 0.320499
32.000000; 0.316406
33.000000; 0.315886
34.000000; 0.311419
35.000000; 0.313469
36.000000; 0.305556
37.000000; 0.315559
38.000000; 0.311634
39.000000; 0.311637
40.000000; 0.306250
41.000000; 0.315289
42.000000; 0.307256
43.000000; 0.315846
44.000000; 0.311983
45.000000; 0.310123
46.000000; 0.307183
47.000000; 0.315075
48.000000; 0.309028
49.000000; 0.314036
50.000000; 0.309600
51.000000; 0.309881
52.000000; 0.306953
53.000000; 0.313991
54.000000; 0.308642
55.000000; 0.310744
56.000000; 0.307398
57.000000; 0.307787
58.000000; 0.305589
59.000000; 0.311979
60.000000; 0.306111
61.000000; 0.312282
62.000000; 0.310094
63.000000; 0.309398
64.000000; 0.307617
65.000000; 0.309586
66.000000; 0.304867
67.000000; 0.310537
68.000000; 0.308391
69.000000; 0.308759
70.000000; 0.304898
71.000000; 0.310256
72.000000; 0.306327
73.000000; 0.311503
74.000000; 0.309715
75.000000; 0.308622
76.000000; 0.306787
77.000000; 0.308990
78.000000; 0.305062
79.000000; 0.309886
80.000000; 0.307187
81.000000; 0.307880
82.000000; 0.306365
83.000000; 0.310930
84.000000; 0.306973
85.000000; 0.308651
86.000000; 0.307193
87.000000; 0.307570
88.000000; 0.305785
89.000000; 0.310062
90.000000; 0.306173
91.000000; 0.308175
92.000000; 0.306711
93.000000; 0.307088
94.000000; 0.305794
95.000000; 0.307368
96.000000; 0.304470
97.000000; 0.308428
98.000000; 0.306539
99.000000; 0.306499
100.000000; 0.304400
101.000000; 0.308205
102.000000; 0.305267
103.000000; 0.308983
104.000000; 0.307507
105.000000; 0.306032
106.000000; 0.304913
107.000000; 0.308499
108.000000; 0.305898
109.000000; 0.309402
110.000000; 0.307107
111.000000; 0.307443
112.000000; 0.305804
113.000000; 0.309186
114.000000; 0.306556
115.000000; 0.307902
116.000000; 0.306778
117.000000; 0.306816
118.000000; 0.305803
119.000000; 0.307464
120.000000; 0.304583
121.000000; 0.307083
122.000000; 0.306101
123.000000; 0.306431
124.000000; 0.305411
125.000000; 0.306944
126.000000; 0.304359
127.000000; 0.307397
128.000000; 0.306519
129.000000; 0.306833
130.000000; 0.304970
131.000000; 0.307907
132.000000; 0.305556
133.000000; 0.307083
134.000000; 0.306193
135.000000; 0.305624
136.000000; 0.304606
137.000000; 0.307422
138.000000; 0.305293
139.000000; 0.308059
140.000000; 0.306122
141.000000; 0.306423
142.000000; 0.305594
143.000000; 0.307203
144.000000; 0.305266
145.000000; 0.306397
146.000000; 0.305592
147.000000; 0.305336
148.000000; 0.304511
149.000000; 0.307103
150.000000; 0.304800
151.000000; 0.307355
152.000000; 0.306440
153.000000; 0.306549
154.000000; 0.305110
155.000000; 0.306181
156.000000; 0.304241
157.000000; 0.306706
158.000000; 0.305961
159.000000; 0.306238
160.000000; 0.304922
161.000000; 0.306238
162.000000; 0.304527
163.000000; 0.306899
164.000000; 0.306142
165.000000; 0.305381
166.000000; 0.304689
167.000000; 0.307003
168.000000; 0.305060
169.000000; 0.306922
170.000000; 0.305536
171.000000; 0.305667
